// This file is generated automatically. All manually added changes will be removed when running the Converter.
// Map 008-1: Hurnscald mobs
008-1,295,62,5,3	monster	Pinkie	1030,2,3000,12000
008-1,279,46,17,7	monster	Silkworm	1040,4,3000,6000
008-1,220,168,17,7	monster	Silkworm	1040,2,3000,6000
008-1,144,160,21,9	monster	Silkworm	1040,4,3000,6000
008-1,68,167,14,9	monster	Silkworm	1040,3,3000,6000
008-1,46,193,16,28	monster	Grass Snake	1042,7,3000,12000
008-1,166,114,14,5	monster	Spiky Mushroom	1049,2,3000,6000
008-1,128,48,4,5	monster	Bandit	1063,1,4000,11000
008-1,186,33,6,7	monster	Spiky Mushroom	1049,4,3000,6000
008-1,84,77,4,2	monster	Scorpion	1043,1,6000,12000
008-1,106,62,7,4	monster	Mouboo	1023,1,30000,120000
008-1,211,65,2,2	monster	Pink Flower	1034,1,100,10000
008-1,213,123,2,2	monster	Pink Flower	1034,1,100,10000
008-1,37,210,3,12	monster	Wicked Mushroom	1050,7,3000,12000
008-1,54,94,14,13	monster	Spiky Mushroom	1049,2,3000,6000
008-1,146,183,36,25	monster	Forest Maggot	1028,12,500,2500
008-1,77,96,7,5	monster	Forest Maggot	1028,3,500,2500
008-1,185,187,21,11	monster	Butterfly	1032,3,10000,10000
008-1,267,68,30,35	monster	Squirrel	1041,7,10000,30000
008-1,178,180,36,30	monster	Squirrel	1041,12,10000,30000
008-1,161,34,6,7	monster	Scorpion	1043,2,6000,12000
008-1,47,98,23,49	monster	Butterfly	1032,5,10000,10000
008-1,140,144,2,6	monster	Mauve Plant	1036,3,1000,2000
008-1,192,147,3,2	monster	Gamboge Plant	1038,2,1000,10000
008-1,197,136,2,5	monster	Cobalt Plant	1039,2,1000,30000
008-1,109,93,14,5	monster	Spiky Mushroom	1049,2,3000,6000
008-1,111,68,8,3	monster	Robin Bandit	1064,2,8000,12000
008-1,126,80,8,3	monster	Bandit	1063,2,5500,8000
008-1,122,44,4,7	monster	Robin Bandit	1064,1,3000,8000
008-1,259,116,31,20	monster	Maggot	1026,6,500,10000
008-1,221,70,8,11	monster	Small Frog	1086,3,3000,30000
008-1,190,166,8,11	monster	Small Frog	1086,2,3000,30000
008-1,88,197,8,26	monster	Small Frog	1086,4,3000,30000
008-1,228,62,15,11	monster	Big Frog	1087,1,6000,60000
008-1,225,162,15,11	monster	Big Frog	1087,1,6000,60000
008-1,88,190,15,11	monster	Big Frog	1087,1,6000,60000
008-1,124,173,20,23	monster	Mouboo	1023,5,30000,60000
008-1,162,42,36,12	monster	Butterfly	1032,3,10000,10000
008-1,186,52,2,0	monster	Mauve Plant	1036,1,1000,20000
008-1,179,25,5,3	monster	Pinkie	1030,2,3000,12000
008-1,228,107,5,12	monster	Brotherhood Fighter	1081,2,6000,18000
008-1,249,143,18,3	monster	Brotherhood Fighter	1081,2,12000,18000
008-1,283,158,7,5	monster	Forest Maggot	1028,3,500,2500
008-1,66,191,17,27	monster	Forest Maggot	1028,5,5000,25000
008-1,55,204,17,8	monster	Spider	1044,2,4000,8000
008-1,73,54,17,12	monster	Bluepar	1088,2,12000,36000
008-1,33,33,11,12	monster	Wolvern	1117,2,10000,10000
008-1,82,162,38,14	monster	Wolvern	1117,3,18000,60000
